Country,Education Level,Years of Experience,Employment,Salary,Continent
Italy,Less than a Bachelors,10.0,Full-time Employment,69608.0,Europe
Switzerland,Less than a Bachelors,20.0,Part-time Employment,148186.0,Europe
Netherlands,Master’s degree,19.0,Self-employed/Freelancer,128507.0,Europe
Sweden,Less than a Bachelors,4.0,Full-time Employment,44504.0,Europe
Poland,Bachelor’s degree,3.0,Self-employed/Freelancer,38760.0,Europe
Sweden,Bachelor’s degree,22.0,Part-time Employment,73713.0,Europe
Italy,Master’s degree,6.0,Full-time Employment,37481.0,Europe
Germany,Master’s degree,13.0,Full-time Employment,81388.0,Europe
Germany,Post grad,15.0,Part-time Employment,97451.0,Europe
Norway,Less than a Bachelors,23.0,Full-time Employment,144981.0,Europe
Poland,Bachelor’s degree,23.0,Full-time Employment,83742.0,Europe
Germany,Master’s degree,24.0,Full-time Employment,192761.0,Europe
Denmark,Master’s degree,2.0,Full-time Employment,71892.0,Europe
Germany,Master’s degree,10.0,Full-time Employment,64789.0,Europe
France,Master’s degree,11.0,Full-time Employment,128507.0,Europe
Germany,Post grad,31.0,Self-employed/Freelancer,103877.0,Europe
Poland,Less than a Bachelors,3.0,Self-employed/Freelancer,143557.0,Europe
France,Bachelor’s degree,3.0,Full-time Employment,38552.0,Europe
Denmark,Master’s degree,0.5,Full-time Employment,50325.0,Europe
Germany,Less than a Bachelors,4.0,Full-time Employment,38552.0,Europe
Sweden,Post grad,15.0,Full-time Employment,92141.0,Europe
Bosnia and Herzegovina,Master’s degree,2.0,Self-employed/Freelancer,49273.0,Europe
Ireland,Bachelor’s degree,5.0,Full-time Employment,56757.0,Europe
Greece,Master’s degree,4.0,Full-time Employment,35340.0,Europe
Belgium,Master’s degree,30.0,Full-time Employment,107090.0,Europe
Norway,Less than a Bachelors,11.0,Full-time Employment,77021.0,Europe
Germany,Bachelor’s degree,13.0,Full-time Employment,82459.0,Europe
Ukraine,Master’s degree,24.0,Full-time Employment,100000.0,Europe
Germany,Bachelor’s degree,10.0,Full-time Employment,117798.0,Europe
Bosnia and Herzegovina,Master’s degree,7.0,Part-time Employment,46536.0,Europe
Switzerland,Bachelor’s degree,19.0,Self-employed/Freelancer,88173.0,Europe
France,Less than a Bachelors,16.0,Full-time Employment,88884.0,Europe
Denmark,Less than a Bachelors,6.0,Full-time Employment,91447.0,Europe
Netherlands,Bachelor’s degree,8.0,Self-employed/Freelancer,149925.0,Europe
Spain,Bachelor’s degree,2.0,Full-time Employment,32127.0,Europe
Germany,Master’s degree,19.0,Full-time Employment,85672.0,Europe
France,Master’s degree,11.0,Full-time Employment,50011.0,Europe
Denmark,Master’s degree,10.0,Full-time Employment,143785.0,Europe
Germany,Master’s degree,11.0,Self-employed/Freelancer,85672.0,Europe
Sweden,Master’s degree,6.0,Full-time Employment,51599.0,Europe
Sweden,Master’s degree,11.0,Full-time Employment,64130.0,Europe
Denmark,Less than a Bachelors,8.0,Full-time Employment,106113.0,Europe
Switzerland,Master’s degree,5.0,Part-time Employment,139975.0,Europe
Germany,Master’s degree,10.0,Self-employed/Freelancer,198116.0,Europe
Netherlands,Master’s degree,20.0,Part-time Employment,37481.0,Europe
Malta,Less than a Bachelors,18.0,Full-time Employment,96381.0,Europe
France,Bachelor’s degree,0.5,Full-time Employment,35340.0,Europe
Norway,Master’s degree,18.0,Full-time Employment,95144.0,Europe
Albania,Master’s degree,9.0,Self-employed/Freelancer,74963.0,Europe
Sweden,Less than a Bachelors,14.0,Full-time Employment,105041.0,Europe
Denmark,Bachelor’s degree,5.0,Full-time Employment,86271.0,Europe
France,Master’s degree,5.0,Self-employed/Freelancer,64254.0,Europe
Poland,Master’s degree,9.0,Self-employed/Freelancer,83742.0,Europe
Netherlands,Master’s degree,14.0,Full-time Employment,133862.0,Europe
Portugal,Master’s degree,3.0,Self-employed/Freelancer,67466.0,Europe
France,Master’s degree,9.0,Full-time Employment,64254.0,Europe
Netherlands,Bachelor’s degree,8.0,Full-time Employment,72821.0,Europe
Netherlands,Master’s degree,8.0,Self-employed/Freelancer,64254.0,Europe
Germany,Master’s degree,4.0,Full-time Employment,64254.0,Europe
Norway,Master’s degree,0.5,Full-time Employment,51649.0,Europe
Switzerland,Less than a Bachelors,2.0,Full-time Employment,73845.0,Europe
Belgium,Bachelor’s degree,5.0,Full-time Employment,69608.0,Europe
Austria,Master’s degree,5.0,Full-time Employment,82459.0,Europe
France,Bachelor’s degree,18.0,Self-employed/Freelancer,64254.0,Europe
Netherlands,Post grad,28.0,Full-time Employment,85672.0,Europe
Slovakia,Less than a Bachelors,7.0,Self-employed/Freelancer,61684.0,Europe
France,Master’s degree,1.0,Full-time Employment,42836.0,Europe
Germany,Bachelor’s degree,9.0,Full-time Employment,80317.0,Europe
Austria,Master’s degree,2.0,Full-time Employment,64254.0,Europe
Spain,Bachelor’s degree,3.0,Full-time Employment,40694.0,Europe
Germany,Post grad,3.0,Full-time Employment,30521.0,Europe
Germany,Master’s degree,14.0,Full-time Employment,80317.0,Europe
Norway,Bachelor’s degree,24.0,Full-time Employment,163103.0,Europe
France,Master’s degree,10.0,Full-time Employment,80317.0,Europe
Germany,Master’s degree,0.5,Full-time Employment,60720.0,Europe
Denmark,Less than a Bachelors,12.0,Full-time Employment,117760.0,Europe
Poland,Bachelor’s degree,7.0,Full-time Employment,74171.0,Europe
Romania,Bachelor’s degree,3.0,Full-time Employment,45636.0,Europe
Germany,Master’s degree,4.0,Self-employed/Freelancer,62112.0,Europe
Ireland,Bachelor’s degree,7.0,Full-time Employment,85672.0,Europe
France,Master’s degree,5.0,Full-time Employment,49261.0,Europe
Poland,Bachelor’s degree,4.0,Full-time Employment,48570.0,Europe
Belgium,Less than a Bachelors,13.0,Full-time Employment,80317.0,Europe
Norway,Master’s degree,4.0,Full-time Employment,99674.0,Europe
Portugal,Bachelor’s degree,9.0,Full-time Employment,80317.0,Europe
Germany,Less than a Bachelors,6.0,Full-time Employment,84601.0,Europe
Germany,Bachelor’s degree,2.0,Full-time Employment,64254.0,Europe
Netherlands,Less than a Bachelors,24.0,Self-employed/Freelancer,85672.0,Europe
Albania,Less than a Bachelors,9.0,Self-employed/Freelancer,69803.0,Europe
France,Master’s degree,14.0,Self-employed/Freelancer,91026.0,Europe
Sweden,Bachelor’s degree,11.0,Full-time Employment,100618.0,Europe
Serbia,Master’s degree,6.0,Full-time Employment,53726.0,Europe
Denmark,Master’s degree,6.0,Full-time Employment,86271.0,Europe
Austria,Less than a Bachelors,25.0,Self-employed/Freelancer,128507.0,Europe
Netherlands,Bachelor’s degree,10.0,Full-time Employment,107090.0,Europe
Switzerland,Less than a Bachelors,23.0,Full-time Employment,105808.0,Europe
Austria,Less than a Bachelors,35.0,Full-time Employment,85672.0,Europe
Germany,Master’s degree,6.0,Full-time Employment,64254.0,Europe
Germany,Master’s degree,2.0,Full-time Employment,64254.0,Europe
Spain,Master’s degree,24.0,Full-time Employment,27843.0,Europe
Finland,Master’s degree,17.0,Full-time Employment,55687.0,Europe
Belgium,Master’s degree,8.0,Self-employed/Freelancer,72821.0,Europe
Germany,Bachelor’s degree,3.0,Full-time Employment,64254.0,Europe
Italy,Less than a Bachelors,30.0,Self-employed/Freelancer,182052.0,Europe
Netherlands,Post grad,6.0,Self-employed/Freelancer,240951.0,Europe
Sweden,Less than a Bachelors,8.0,Full-time Employment,47324.0,Europe
Germany,Bachelor’s degree,7.0,Full-time Employment,96381.0,Europe
Sweden,Less than a Bachelors,20.0,Full-time Employment,82927.0,Europe
Germany,Less than a Bachelors,4.0,Full-time Employment,69608.0,Europe
Netherlands,Master’s degree,19.0,Full-time Employment,235597.0,Europe
Germany,Bachelor’s degree,30.0,Self-employed/Freelancer,74963.0,Europe
Netherlands,Bachelor’s degree,10.0,Self-employed/Freelancer,171343.0,Europe
Netherlands,Bachelor’s degree,30.0,Self-employed/Freelancer,69608.0,Europe
Norway,Bachelor’s degree,2.0,Full-time Employment,46213.0,Europe
Netherlands,Bachelor’s degree,26.0,Self-employed/Freelancer,64254.0,Europe
Poland,Master’s degree,7.0,Full-time Employment,59815.0,Europe
Spain,Master’s degree,11.0,Full-time Employment,78175.0,Europe
Norway,Master’s degree,3.0,Full-time Employment,72490.0,Europe
Belgium,Master’s degree,11.0,Self-employed/Freelancer,85672.0,Europe
Poland,Bachelor’s degree,5.0,Self-employed/Freelancer,51681.0,Europe
Sweden,Master’s degree,10.0,Full-time Employment,71364.0,Europe
Belgium,Master’s degree,0.5,Full-time Employment,49804.0,Europe
Finland,Master’s degree,10.0,Full-time Employment,91026.0,Europe
Germany,Master’s degree,5.0,Full-time Employment,64254.0,Europe
Croatia,Bachelor’s degree,2.0,Full-time Employment,21418.0,Europe
Germany,Bachelor’s degree,2.0,Full-time Employment,59970.0,Europe
Belarus,Bachelor’s degree,21.0,Self-employed/Freelancer,10000.0,Europe
Germany,Less than a Bachelors,10.0,Full-time Employment,42836.0,Europe
Germany,Less than a Bachelors,20.0,Full-time Employment,96381.0,Europe
Germany,Bachelor’s degree,14.0,Full-time Employment,53545.0,Europe
Germany,Master’s degree,0.5,Full-time Employment,58899.0,Europe
Latvia,Less than a Bachelors,27.0,Full-time Employment,71750.0,Europe
Spain,Master’s degree,3.0,Full-time Employment,58899.0,Europe
Romania,Bachelor’s degree,2.0,Full-time Employment,22786.0,Europe
Germany,Bachelor’s degree,16.0,Full-time Employment,107090.0,Europe
Germany,Less than a Bachelors,15.0,Full-time Employment,74963.0,Europe
Germany,Master’s degree,28.0,Full-time Employment,128507.0,Europe
Germany,Bachelor’s degree,6.0,Full-time Employment,99593.0,Europe
Austria,Master’s degree,19.0,Full-time Employment,48190.0,Europe
Spain,Bachelor’s degree,12.0,Self-employed/Freelancer,37481.0,Europe
Spain,Less than a Bachelors,27.0,Full-time Employment,44978.0,Europe
Finland,Bachelor’s degree,4.0,Full-time Employment,41765.0,Europe
Poland,Bachelor’s degree,8.0,Full-time Employment,149299.0,Europe
Austria,Post grad,5.0,Full-time Employment,93168.0,Europe
Netherlands,Master’s degree,3.0,Full-time Employment,42836.0,Europe
Germany,Master’s degree,0.5,Full-time Employment,64254.0,Europe
Greece,Master’s degree,6.0,Full-time Employment,32127.0,Europe
Germany,Bachelor’s degree,2.0,Full-time Employment,54616.0,Europe
Sweden,Less than a Bachelors,10.0,Full-time Employment,52299.0,Europe
Switzerland,Bachelor’s degree,4.0,Full-time Employment,114625.0,Europe
Germany,Bachelor’s degree,25.0,Self-employed/Freelancer,67466.0,Europe
Spain,Post grad,4.0,Full-time Employment,26772.0,Europe
Poland,Master’s degree,15.0,Self-employed/Freelancer,76564.0,Europe
Ukraine,Master’s degree,11.0,Self-employed/Freelancer,67796.0,Europe
Spain,Master’s degree,3.0,Full-time Employment,36410.0,Europe
Switzerland,Master’s degree,2.0,Full-time Employment,121238.0,Europe
Italy,Less than a Bachelors,36.0,Self-employed/Freelancer,42836.0,Europe
Romania,Bachelor’s degree,17.0,Self-employed/Freelancer,53944.0,Europe
Germany,Master’s degree,1.0,Full-time Employment,51403.0,Europe
Sweden,Less than a Bachelors,14.0,Full-time Employment,59892.0,Europe
Germany,Less than a Bachelors,9.0,Full-time Employment,84601.0,Europe
Germany,Master’s degree,6.0,Part-time Employment,52474.0,Europe
Norway,Bachelor’s degree,26.0,Full-time Employment,108826.0,Europe
Sweden,Post grad,3.0,Full-time Employment,82927.0,Europe
Norway,Bachelor’s degree,3.0,Full-time Employment,15042.0,Europe
Germany,Less than a Bachelors,4.0,Self-employed/Freelancer,53545.0,Europe
Estonia,Bachelor’s degree,20.0,Full-time Employment,57828.0,Europe
Denmark,Less than a Bachelors,37.0,Full-time Employment,129406.0,Europe
Germany,Bachelor’s degree,12.0,Full-time Employment,114586.0,Europe
Serbia,Less than a Bachelors,25.0,Self-employed/Freelancer,53545.0,Europe
Ireland,Master’s degree,25.0,Full-time Employment,149925.0,Europe
Latvia,Master’s degree,7.0,Full-time Employment,117798.0,Europe
Bulgaria,Bachelor’s degree,7.0,Full-time Employment,52552.0,Europe
Germany,Master’s degree,13.0,Full-time Employment,96381.0,Europe
Greece,Master’s degree,5.0,Full-time Employment,50332.0,Europe
Ukraine,Master’s degree,12.0,Full-time Employment,60000.0,Europe
Slovenia,Bachelor’s degree,18.0,Full-time Employment,53545.0,Europe
Ukraine,Bachelor’s degree,23.0,Full-time Employment,50000.0,Europe
Denmark,Bachelor’s degree,18.0,Full-time Employment,138033.0,Europe
Bulgaria,Less than a Bachelors,20.0,Full-time Employment,62406.0,Europe
Italy,Master’s degree,27.0,Full-time Employment,66396.0,Europe
Bulgaria,Less than a Bachelors,18.0,Full-time Employment,109484.0,Europe
Italy,Master’s degree,5.0,Full-time Employment,29985.0,Europe
Germany,Post grad,6.0,Full-time Employment,81388.0,Europe
Finland,Bachelor’s degree,11.0,Full-time Employment,78175.0,Europe
Greece,Master’s degree,9.0,Self-employed/Freelancer,21418.0,Europe
Slovakia,Bachelor’s degree,16.0,Full-time Employment,21418.0,Europe
Germany,Less than a Bachelors,10.0,Full-time Employment,48190.0,Europe
Bulgaria,Bachelor’s degree,10.0,Self-employed/Freelancer,27371.0,Europe
Greece,Master’s degree,4.0,Full-time Employment,21418.0,Europe
Austria,Master’s degree,25.0,Full-time Employment,96381.0,Europe
Poland,Bachelor’s degree,13.0,Full-time Employment,61041.0,Europe
Romania,Bachelor’s degree,15.0,Self-employed/Freelancer,80317.0,Europe
Netherlands,Master’s degree,13.0,Full-time Employment,78175.0,Europe
Estonia,Master’s degree,12.0,Full-time Employment,125000.0,Europe
Finland,Master’s degree,26.0,Full-time Employment,64254.0,Europe
Sweden,Less than a Bachelors,5.0,Full-time Employment,59892.0,Europe
Portugal,Master’s degree,7.0,Full-time Employment,13922.0,Europe
Ukraine,Master’s degree,18.0,Self-employed/Freelancer,60000.0,Europe
Switzerland,Bachelor’s degree,7.0,Full-time Employment,115727.0,Europe
Greece,Master’s degree,16.0,Full-time Employment,160634.0,Europe
Hungary,Master’s degree,23.0,Full-time Employment,66129.0,Europe
Netherlands,Bachelor’s degree,35.0,Full-time Employment,96381.0,Europe
Romania,Master’s degree,23.0,Self-employed/Freelancer,21577.0,Europe
Austria,Less than a Bachelors,25.0,Full-time Employment,96381.0,Europe
Greece,Master’s degree,18.0,Full-time Employment,80317.0,Europe
Germany,Bachelor’s degree,5.0,Full-time Employment,74963.0,Europe
Bulgaria,Master’s degree,36.0,Full-time Employment,53545.0,Europe
Spain,Bachelor’s degree,10.0,Full-time Employment,51403.0,Europe
Germany,Master’s degree,21.0,Full-time Employment,123153.0,Europe
Latvia,Less than a Bachelors,10.0,Full-time Employment,83530.0,Europe
Denmark,Master’s degree,9.0,Full-time Employment,91447.0,Europe
Lithuania,Bachelor’s degree,6.0,Self-employed/Freelancer,73892.0,Europe
Norway,Less than a Bachelors,8.0,Full-time Employment,67960.0,Europe
Norway,Post grad,14.0,Full-time Employment,78833.0,Europe
Latvia,Bachelor’s degree,10.0,Full-time Employment,32127.0,Europe
France,Master’s degree,5.0,Full-time Employment,47119.0,Europe
Romania,Bachelor’s degree,12.0,Self-employed/Freelancer,51403.0,Europe
Romania,Less than a Bachelors,12.0,Self-employed/Freelancer,42836.0,Europe
Poland,Master’s degree,3.0,Full-time Employment,40674.0,Europe
Greece,Master’s degree,2.0,Full-time Employment,23988.0,Europe
Bulgaria,Bachelor’s degree,24.0,Self-employed/Freelancer,71165.0,Europe
Finland,Master’s degree,12.0,Full-time Employment,90491.0,Europe
Romania,Bachelor’s degree,6.0,Full-time Employment,44978.0,Europe
Poland,Bachelor’s degree,5.0,Full-time Employment,23926.0,Europe
Sweden,Master’s degree,5.0,Full-time Employment,59892.0,Europe
Austria,Master’s degree,23.0,Self-employed/Freelancer,64254.0,Europe
Poland,Bachelor’s degree,7.0,Self-employed/Freelancer,100490.0,Europe
Romania,Bachelor’s degree,4.0,Full-time Employment,56101.0,Europe
Netherlands,Bachelor’s degree,1.0,Full-time Employment,41765.0,Europe
Lithuania,Bachelor’s degree,10.0,Self-employed/Freelancer,70679.0,Europe
Norway,Bachelor’s degree,10.0,Full-time Employment,71584.0,Europe
Germany,Master’s degree,13.0,Full-time Employment,69608.0,Europe
Germany,Less than a Bachelors,8.0,Full-time Employment,67466.0,Europe
Romania,Bachelor’s degree,7.0,Full-time Employment,60417.0,Europe
Romania,Post grad,23.0,Self-employed/Freelancer,36682.0,Europe
Poland,Master’s degree,14.0,Full-time Employment,51681.0,Europe
France,Master’s degree,11.0,Self-employed/Freelancer,70679.0,Europe
France,Less than a Bachelors,11.0,Self-employed/Freelancer,53545.0,Europe
France,Master’s degree,5.0,Full-time Employment,47119.0,Europe
France,Post grad,10.0,Part-time Employment,32127.0,Europe
Switzerland,Post grad,31.0,Full-time Employment,165324.0,Europe
Bulgaria,Less than a Bachelors,2.0,Full-time Employment,27371.0,Europe
Finland,Bachelor’s degree,2.0,Full-time Employment,64254.0,Europe
Portugal,Less than a Bachelors,15.0,Self-employed/Freelancer,144000.0,Europe
Slovenia,Less than a Bachelors,25.0,Full-time Employment,53545.0,Europe
Netherlands,Master’s degree,30.0,Full-time Employment,85672.0,Europe
Germany,Master’s degree,2.0,Full-time Employment,55687.0,Europe
Poland,Less than a Bachelors,9.0,Self-employed/Freelancer,86134.0,Europe
Austria,Master’s degree,9.0,Full-time Employment,55472.0,Europe
Germany,Bachelor’s degree,10.0,Self-employed/Freelancer,77104.0,Europe
Spain,Bachelor’s degree,15.0,Self-employed/Freelancer,64254.0,Europe
Ukraine,Bachelor’s degree,9.0,Self-employed/Freelancer,135592.0,Europe
Germany,Less than a Bachelors,2.0,Full-time Employment,38552.0,Europe
