Country,Education Level,Years of Experience,Employment,Salary,Continent
Ecuador,Master’s degree,8.0,Full-time Employment,90000.0,South America
Brazil,Less than a Bachelors,2.0,Full-time Employment,21911.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,220000.0,South America
Brazil,Less than a Bachelors,2.0,Full-time Employment,73035.0,South America
Brazil,Less than a Bachelors,4.0,Full-time Employment,48690.0,South America
Brazil,Less than a Bachelors,4.0,Full-time Employment,50719.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,29214.0,South America
Brazil,Bachelor’s degree,17.0,Full-time Employment,27510.0,South America
Brazil,Bachelor’s degree,7.0,Full-time Employment,14607.0,South America
Argentina,Bachelor’s degree,11.0,Full-time Employment,160000.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,12497.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,30431.0,South America
Brazil,Master’s degree,5.0,Full-time Employment,39764.0,South America
Brazil,Post grad,18.0,Full-time Employment,81150.0,South America
Brazil,Post grad,10.0,Full-time Employment,28403.0,South America
Brazil,Less than a Bachelors,6.0,Full-time Employment,11077.0,South America
Brazil,Bachelor’s degree,13.0,Full-time Employment,48690.0,South America
Brazil,Less than a Bachelors,5.0,Full-time Employment,14201.0,South America
Brazil,Less than a Bachelors,25.0,Full-time Employment,93000.0,South America
Brazil,Less than a Bachelors,1.0,Full-time Employment,10225.0,South America
Brazil,Less than a Bachelors,2.0,Full-time Employment,24345.0,South America
Brazil,Less than a Bachelors,12.0,Self-employed/Freelancer,12173.0,South America
Brazil,Master’s degree,11.0,Part-time Employment,48690.0,South America
Brazil,Post grad,11.0,Full-time Employment,172445.0,South America
Colombia,Less than a Bachelors,4.0,Full-time Employment,13815.0,South America
Brazil,Bachelor’s degree,14.0,Self-employed/Freelancer,24345.0,South America
Argentina,Less than a Bachelors,8.0,Full-time Employment,60000.0,South America
Brazil,Master’s degree,4.0,Self-employed/Freelancer,24345.0,South America
Colombia,Bachelor’s degree,12.0,Full-time Employment,98506.0,South America
Brazil,Bachelor’s degree,5.0,Self-employed/Freelancer,81313.0,South America
Argentina,Less than a Bachelors,7.0,Self-employed/Freelancer,45000.0,South America
Brazil,Bachelor’s degree,4.0,Self-employed/Freelancer,75064.0,South America
Brazil,Less than a Bachelors,3.0,Full-time Employment,16433.0,South America
Brazil,Less than a Bachelors,2.0,Self-employed/Freelancer,12173.0,South America
Brazil,Less than a Bachelors,7.0,Full-time Employment,10144.0,South America
Argentina,Master’s degree,8.0,Self-employed/Freelancer,77000.0,South America
Uruguay,Bachelor’s degree,14.0,Full-time Employment,150000.0,South America
Chile,Bachelor’s degree,1.0,Full-time Employment,14397.0,South America
Uruguay,Bachelor’s degree,2.0,Part-time Employment,17025.0,South America
Brazil,Master’s degree,9.0,Self-employed/Freelancer,84000.0,South America
Brazil,Bachelor’s degree,7.0,Full-time Employment,18259.0,South America
Brazil,Master’s degree,18.0,Full-time Employment,16230.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,14607.0,South America
Brazil,Bachelor’s degree,12.0,Full-time Employment,54777.0,South America
Argentina,Less than a Bachelors,6.0,Full-time Employment,39587.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,16230.0,South America
Brazil,Bachelor’s degree,18.0,Self-employed/Freelancer,40575.0,South America
Brazil,Bachelor’s degree,13.0,Full-time Employment,34489.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,26374.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,26374.0,South America
Argentina,Bachelor’s degree,6.0,Self-employed/Freelancer,160000.0,South America
Brazil,Less than a Bachelors,5.0,Full-time Employment,100000.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,12173.0,South America
Uruguay,Bachelor’s degree,17.0,Full-time Employment,60000.0,South America
Brazil,Bachelor’s degree,11.0,Full-time Employment,150000.0,South America
Brazil,Bachelor’s degree,17.0,Full-time Employment,131869.0,South America
Brazil,Less than a Bachelors,30.0,Full-time Employment,100000.0,South America
Argentina,Post grad,11.0,Self-employed/Freelancer,60000.0,South America
Brazil,Bachelor’s degree,10.0,Self-employed/Freelancer,96000.0,South America
Argentina,Bachelor’s degree,15.0,Self-employed/Freelancer,75000.0,South America
Uruguay,Master’s degree,27.0,Full-time Employment,150000.0,South America
Brazil,Bachelor’s degree,17.0,Full-time Employment,29417.0,South America
Brazil,Less than a Bachelors,3.0,Full-time Employment,18462.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,79122.0,South America
Colombia,Master’s degree,5.0,Full-time Employment,44207.0,South America
Brazil,Post grad,13.0,Full-time Employment,27504.0,South America
Uruguay,Bachelor’s degree,4.0,Full-time Employment,26400.0,South America
Brazil,Master’s degree,14.0,Self-employed/Freelancer,71007.0,South America
Argentina,Less than a Bachelors,4.0,Full-time Employment,34844.0,South America
Brazil,Master’s degree,9.0,Full-time Employment,64920.0,South America
Brazil,Post grad,16.0,Full-time Employment,101438.0,South America
Argentina,Less than a Bachelors,2.0,Full-time Employment,17319.0,South America
Brazil,Master’s degree,9.0,Full-time Employment,48690.0,South America
Brazil,Bachelor’s degree,15.0,Full-time Employment,57820.0,South America
Brazil,Bachelor’s degree,16.0,Full-time Employment,46256.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,24345.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,17042.0,South America
Brazil,Less than a Bachelors,4.0,Full-time Employment,48690.0,South America
Brazil,Master’s degree,9.0,Full-time Employment,28403.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,46662.0,South America
Brazil,Bachelor’s degree,8.0,Self-employed/Freelancer,60863.0,South America
Argentina,Less than a Bachelors,15.0,Full-time Employment,74400.0,South America
Brazil,Bachelor’s degree,13.0,Full-time Employment,22316.0,South America
Brazil,Bachelor’s degree,8.0,Self-employed/Freelancer,26374.0,South America
Argentina,Bachelor’s degree,8.0,Full-time Employment,32164.0,South America
Brazil,Post grad,24.0,Full-time Employment,29214.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,17457.0,South America
Brazil,Master’s degree,33.0,Full-time Employment,91294.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,32866.0,South America
Colombia,Less than a Bachelors,3.0,Full-time Employment,19341.0,South America
Brazil,Bachelor’s degree,26.0,Full-time Employment,36518.0,South America
Brazil,Less than a Bachelors,46.0,Full-time Employment,40575.0,South America
Brazil,Post grad,33.0,Full-time Employment,44552.0,South America
Argentina,Less than a Bachelors,15.0,Full-time Employment,102000.0,South America
Brazil,Bachelor’s degree,14.0,Full-time Employment,111582.0,South America
Brazil,Bachelor’s degree,15.0,Full-time Employment,33475.0,South America
Brazil,Master’s degree,40.0,Full-time Employment,40575.0,South America
Brazil,Bachelor’s degree,17.0,Full-time Employment,85000.0,South America
Argentina,Bachelor’s degree,5.0,Full-time Employment,22000.0,South America
Argentina,Less than a Bachelors,35.0,Self-employed/Freelancer,60000.0,South America
Brazil,Bachelor’s degree,13.0,Self-employed/Freelancer,97381.0,South America
Brazil,Master’s degree,7.0,Full-time Employment,20288.0,South America
Brazil,Post grad,14.0,Full-time Employment,50719.0,South America
Argentina,Less than a Bachelors,18.0,Full-time Employment,110000.0,South America
Brazil,Bachelor’s degree,30.0,Self-employed/Freelancer,20288.0,South America
Brazil,Master’s degree,12.0,Self-employed/Freelancer,20288.0,South America
Brazil,Bachelor’s degree,36.0,Self-employed/Freelancer,10144.0,South America
Argentina,Less than a Bachelors,20.0,Self-employed/Freelancer,64254.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,40575.0,South America
Argentina,Less than a Bachelors,37.0,Full-time Employment,19298.0,South America
Brazil,Bachelor’s degree,9.0,Full-time Employment,46256.0,South America
Brazil,Bachelor’s degree,10.0,Self-employed/Freelancer,91294.0,South America
Brazil,Post grad,20.0,Self-employed/Freelancer,20288.0,South America
Brazil,Bachelor’s degree,7.0,Full-time Employment,24345.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,29214.0,South America
Brazil,Bachelor’s degree,7.0,Full-time Employment,34489.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,18259.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,12173.0,South America
Brazil,Bachelor’s degree,2.0,Part-time Employment,30431.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,13390.0,South America
Brazil,Bachelor’s degree,13.0,Full-time Employment,12173.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,21911.0,South America
Uruguay,Less than a Bachelors,5.0,Full-time Employment,65625.0,South America
Argentina,Bachelor’s degree,15.0,Full-time Employment,30432.0,South America
Brazil,Bachelor’s degree,14.0,Full-time Employment,29011.0,South America
Brazil,Bachelor’s degree,12.0,Self-employed/Freelancer,19476.0,South America
Brazil,Master’s degree,6.0,Self-employed/Freelancer,46662.0,South America
Brazil,Less than a Bachelors,28.0,Full-time Employment,52748.0,South America
Uruguay,Bachelor’s degree,18.0,Full-time Employment,172000.0,South America
Brazil,Post grad,13.0,Full-time Employment,36518.0,South America
Brazil,Bachelor’s degree,12.0,Self-employed/Freelancer,15216.0,South America
Argentina,Master’s degree,35.0,Self-employed/Freelancer,26803.0,South America
Brazil,Master’s degree,15.0,Self-employed/Freelancer,56805.0,South America
Argentina,Less than a Bachelors,4.0,Full-time Employment,20309.0,South America
Argentina,Less than a Bachelors,14.0,Self-employed/Freelancer,72112.0,South America
Brazil,Master’s degree,2.0,Full-time Employment,24345.0,South America
Brazil,Less than a Bachelors,8.0,Full-time Employment,30200.0,South America
Uruguay,Less than a Bachelors,3.0,Full-time Employment,25796.0,South America
Brazil,Post grad,1.0,Full-time Employment,38952.0,South America
Uruguay,Less than a Bachelors,4.0,Full-time Employment,50400.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,32460.0,South America
Brazil,Less than a Bachelors,2.0,Full-time Employment,16230.0,South America
Brazil,Bachelor’s degree,9.0,Full-time Employment,29214.0,South America
Brazil,Bachelor’s degree,10.0,Self-employed/Freelancer,21911.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,14607.0,South America
Brazil,Bachelor’s degree,2.0,Full-time Employment,20693.0,South America
Uruguay,Less than a Bachelors,16.0,Full-time Employment,68617.0,South America
Uruguay,Bachelor’s degree,11.0,Full-time Employment,115200.0,South America
Brazil,Less than a Bachelors,14.0,Self-employed/Freelancer,30431.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,42604.0,South America
Brazil,Less than a Bachelors,6.0,Full-time Employment,20288.0,South America
Chile,Post grad,20.0,Full-time Employment,14997.0,South America
Brazil,Bachelor’s degree,13.0,Full-time Employment,36518.0,South America
Brazil,Less than a Bachelors,7.0,Full-time Employment,32460.0,South America
Chile,Less than a Bachelors,7.0,Full-time Employment,56990.0,South America
Brazil,Master’s degree,7.0,Full-time Employment,25055.0,South America
Brazil,Bachelor’s degree,10.0,Self-employed/Freelancer,17244.0,South America
Brazil,Bachelor’s degree,9.0,Self-employed/Freelancer,36518.0,South America
Argentina,Less than a Bachelors,8.0,Self-employed/Freelancer,24742.0,South America
Brazil,Bachelor’s degree,23.0,Self-employed/Freelancer,33876.0,South America
Brazil,Bachelor’s degree,15.0,Full-time Employment,46662.0,South America
Brazil,Bachelor’s degree,22.0,Full-time Employment,180000.0,South America
Brazil,Less than a Bachelors,6.0,Full-time Employment,17987.0,South America
Brazil,Bachelor’s degree,21.0,Self-employed/Freelancer,60863.0,South America
Uruguay,Bachelor’s degree,8.0,Self-employed/Freelancer,84000.0,South America
Argentina,Bachelor’s degree,21.0,Full-time Employment,40800.0,South America
Argentina,Master’s degree,12.0,Full-time Employment,90000.0,South America
Brazil,Master’s degree,15.0,Full-time Employment,26374.0,South America
Chile,Bachelor’s degree,11.0,Full-time Employment,29995.0,South America
Brazil,Bachelor’s degree,11.0,Full-time Employment,12173.0,South America
Brazil,Bachelor’s degree,13.0,Full-time Employment,18259.0,South America
Peru,Bachelor’s degree,3.0,Full-time Employment,32601.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,30431.0,South America
Brazil,Bachelor’s degree,23.0,Self-employed/Freelancer,12173.0,South America
Brazil,Bachelor’s degree,16.0,Full-time Employment,60863.0,South America
Brazil,Less than a Bachelors,18.0,Full-time Employment,100000.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,28403.0,South America
Brazil,Bachelor’s degree,21.0,Full-time Employment,97381.0,South America
Brazil,Less than a Bachelors,6.0,Full-time Employment,28615.0,South America
Argentina,Bachelor’s degree,8.0,Full-time Employment,66000.0,South America
Brazil,Less than a Bachelors,15.0,Full-time Employment,200000.0,South America
Argentina,Less than a Bachelors,8.0,Self-employed/Freelancer,144000.0,South America
Brazil,Master’s degree,17.0,Self-employed/Freelancer,73035.0,South America
Brazil,Bachelor’s degree,7.0,Self-employed/Freelancer,103467.0,South America
Brazil,Bachelor’s degree,14.0,Full-time Employment,101438.0,South America
Brazil,Post grad,17.0,Full-time Employment,38546.0,South America
Brazil,Bachelor’s degree,23.0,Full-time Employment,101000.0,South America
Colombia,Bachelor’s degree,20.0,Full-time Employment,24867.0,South America
Argentina,Less than a Bachelors,3.0,Full-time Employment,12371.0,South America
Chile,Less than a Bachelors,1.0,Full-time Employment,17497.0,South America
Argentina,Master’s degree,25.0,Self-employed/Freelancer,41236.0,South America
Brazil,Bachelor’s degree,12.0,Full-time Employment,50719.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,84000.0,South America
Brazil,Bachelor’s degree,12.0,Full-time Employment,50719.0,South America
Paraguay,Less than a Bachelors,12.0,Full-time Employment,31486.0,South America
Brazil,Master’s degree,7.0,Full-time Employment,28403.0,South America
Brazil,Bachelor’s degree,14.0,Full-time Employment,25765.0,South America
Argentina,Less than a Bachelors,12.0,Full-time Employment,26803.0,South America
